155.55,	6.81417, 2.8, 22.91281
155.55,	6.8436, 2.8, 22.89863
155.6,	7.03527, 2.8, 22.84154
155.65,	7.21878, 2.8, 22.78393
155.7,	7.4098, 2.8, 22.72468
155.75,	7.43361, 2.8, 22.71328
155.8,	7.6237, 2.8, 22.65111
155.85,	7.8055, 2.8, 22.58796
155.9,	7.9947, 2.8, 22.52313
155.95,	8.1839, 2.8, 22.4583
155.95,	8.23303, 2.8, 22.43679
156.0,	8.42106, 2.8, 22.36863
156.05,	8.56239, 2.8, 22.3124
156.1,	8.74911, 2.8, 22.24072
156.15,	8.93582, 2.8, 22.16904
156.15,	8.99602, 2.8, 22.1419
156.2,	9.18163, 2.8, 22.06742
156.25,	9.30821, 2.8, 22.01153
156.3,	9.49239, 2.8, 21.93355
156.35,	9.67656, 2.8, 21.85557
156.35,	9.77637, 2.8, 21.80829
156.4,	9.95907, 2.8, 21.72692
156.45,	10.13163, 2.8, 21.64546
156.5,	10.31293, 2.8, 21.56102
156.55,	10.48049, 2.8, 21.48003
156.6,	10.66087, 2.8, 21.39366
156.6,	10.71461, 2.8, 21.3632
156.65,	10.89349, 2.8, 21.27375
156.7,	11.06678, 2.8, 21.18262
156.75,	11.24421, 2.8, 21.09032
156.8,	11.42164, 2.8, 20.99802
156.8,	11.43566, 2.8, 20.98562
156.85,	11.61138, 2.8, 20.89012
156.9,	11.78711, 2.8, 20.79462
156.9,	11.80174, 2.8, 20.78216
156.95,	11.97593, 2.8, 20.68389
157.0,	12.15012, 2.8, 20.58561
157.05,	12.17315, 2.8, 20.56668
157.1,	12.34527, 2.8, 20.46482
157.15,	12.51739, 2.8, 20.36296
157.15,	12.53695, 2.8, 20.34867
157.2,	12.7081, 2.8, 20.2452
157.2,	12.71182, 2.8, 20.23822
157.25,	12.88128, 2.8, 20.13199
157.3,	13.04467, 2.8, 20.02484
157.35,	13.2124, 2.8, 19.91591
157.4,	13.38013, 2.8, 19.80698
157.4,	13.39032, 2.8, 19.79529
157.45,	13.55618, 2.8, 19.68353
157.5,	13.72204, 2.8, 19.57177
157.5,	13.75918, 2.8, 19.54216
157.55,	13.92332, 2.8, 19.4279
157.6,	14.01588, 2.8, 19.35654
157.65,	14.17739, 2.8, 19.23858
157.7,	14.3389, 2.8, 19.12062
157.75,	14.5004, 2.8, 19.00265
157.75,	14.5354, 2.8, 18.96989
157.8,	14.69412, 2.8, 18.84821
157.85,	14.85284, 2.8, 18.72652
157.85,	14.92283, 2.8, 18.6676
157.9,	15.0795, 2.8, 18.54328
157.95,	15.22921, 2.8, 18.41714
158.0,	15.38298, 2.8, 18.28926
158.05,	15.53675, 2.8, 18.16137
158.1,	15.69052, 2.8, 18.03349
158.15,	15.72444, 2.8, 17.99772
158.2,	15.8752, 2.8, 17.86629
158.25,	16.02595, 2.8, 17.73486
158.25,	16.03353, 2.8, 17.72243
158.3,	16.18195, 2.8, 17.58837
158.35,	16.33037, 2.8, 17.45431
158.35,	16.3409, 2.8, 17.43957
158.4,	16.48722, 2.8, 17.30322
158.45,	16.63355, 2.8, 17.16688
158.45,	16.64603, 2.8, 17.14954
158.5,	16.79006, 2.8, 17.01077
158.55,	16.91678, 2.8, 16.88222
158.6,	17.0582, 2.8, 16.7408
158.65,	17.19962, 2.8, 16.59938
158.65,	17.23346, 2.8, 16.55897
158.7,	17.37223, 2.8, 16.41494
158.75,	17.49425, 2.8, 16.28193
158.8,	17.63044, 2.8, 16.13547
158.85,	17.76664, 2.8, 15.98901
158.85,	17.78362, 2.8, 15.96552
158.9,	17.91772, 2.8, 15.81714
158.95,	18.05182, 2.8, 15.66875
158.95,	18.07109, 2.8, 15.64039
159.0,	18.20236, 2.8, 15.4895
159.05,	18.33363, 2.8, 15.3386
159.05,	18.34818, 2.8, 15.31405
159.1,	18.47632, 2.8, 15.1605
159.15,	18.58738, 2.8, 15.02175
159.2,	18.71328, 2.8, 14.86636
159.25,	18.83918, 2.8, 14.71096
159.3,	18.86982, 2.8, 14.66592
159.35,	18.99287, 2.8, 14.50826
159.4,	19.11593, 2.8, 14.35059
159.4,	19.12342, 2.8, 14.33607
159.4,	19.22232, 2.8, 14.19975
159.45,	19.34097, 2.8, 14.03875
159.5,	19.45963, 2.8, 13.87775
159.55,	19.48957, 2.8, 13.83347
159.6,	19.59747, 2.8, 13.67997
159.65,	19.71305, 2.8, 13.51675
159.65,	19.72566, 2.8, 13.49301
159.7,	19.83898, 2.8, 13.32821
159.75,	19.95231, 2.8, 13.16342
159.75,	19.9617, 2.8, 13.14134
159.8,	20.07186, 2.8, 12.97442
159.85,	20.18203, 2.8, 12.80749
159.85,	20.18794, 2.8, 12.79254
159.9,	20.29589, 2.8, 12.62418
159.9,	20.2949, 2.8, 12.62125
159.95,	20.40122, 2.8, 12.45185
160.0,	20.49929, 2.8, 12.28543
160.05,	20.60193, 2.8, 12.11377
160.1,	20.70457, 2.8, 11.94212
160.1,	20.72657, 2.8, 11.90141
160.15,	20.81456, 2.8, 11.74467
160.2,	20.91341, 2.8, 11.5708
160.2,	20.92421, 2.8, 11.54635
160.25,	21.02118, 2.8, 11.37143
160.3,	21.11816, 2.8, 11.19651
160.3,	21.1306, 2.8, 11.16792
160.35,	21.22548, 2.8, 10.99186
160.35,	21.22436, 2.8, 10.98621
160.4,	21.31664, 2.8, 10.80877
160.45,	21.40893, 2.8, 10.63133
160.45,	21.4148, 2.8, 10.61139
160.5,	21.50425, 2.8, 10.43251
160.55,	21.59369, 2.8, 10.25362
160.6,	21.59818, 2.8, 10.23314
160.65,	21.68392, 2.8, 10.05245
160.7,	21.76966, 2.8, 9.87176
160.7,	21.77229, 2.8, 9.85879
160.75,	21.85573, 2.8, 9.67703
160.75,	21.85342, 2.8, 9.6745
160.8,	21.93456, 2.8, 9.49169
160.85,	22.0157, 2.8, 9.30889
160.85,	22.01579, 2.8, 9.29892
160.9,	22.09401, 2.8, 9.11485
160.95,	22.17224, 2.8, 8.93078
160.95,	22.183, 2.8, 8.89775
161.0,	22.259, 2.8, 8.71276
161.0,	22.25529, 2.8, 8.71127
161.05,	22.32833, 2.8, 8.52508
161.1,	22.3936, 2.8, 8.34785
161.15,	22.46368, 2.8, 8.16053
161.2,	22.53376, 2.8, 7.97321
161.2,	22.54937, 2.8, 7.92167
161.25,	22.60304, 2.8, 7.7615
161.3,	22.66787, 2.8, 7.5723
161.35,	22.7327, 2.8, 7.3831
161.35,	22.74672, 2.8, 7.33139
161.4,	22.80889, 2.8, 7.1413
161.45,	22.86507, 2.8, 6.95722
161.5,	22.92432, 2.8, 6.7662
161.5,	22.92955, 2.8, 6.74046
161.55,	22.98679, 2.8, 6.54882
161.6,	23.04403, 2.8, 6.35719
161.6,	23.03936, 2.8, 6.35397
161.65,	23.09244, 2.8, 6.16114
161.7,	23.14552, 2.8, 5.96831
161.75,	23.1535, 2.8, 5.9282
161.8,	23.20431, 2.8, 5.73476
161.8,	23.20277, 2.8, 5.7295
161.85,	23.25139, 2.8, 5.5355
161.9,	23.30001, 2.8, 5.3415
161.9,	23.30054, 2.8, 5.31725
161.95,	23.34497, 2.8, 5.12224
162.0,	23.3894, 2.8, 4.92724
162.0,	23.38835, 2.8, 4.92176
162.05,	23.43104, 2.8, 4.72637
162.05,	23.43089, 2.8, 4.71523
162.1,	23.47161, 2.8, 4.51942
162.1,	23.46969, 2.8, 4.51259
162.15,	23.50784, 2.8, 4.31626
162.2,	23.54598, 2.8, 4.11993
162.2,	23.54759, 2.8, 4.08983
162.25,	23.57929, 2.8, 3.89743
162.3,	23.61232, 2.8, 3.70018
162.35,	23.64535, 2.8, 3.50293
162.35,	23.64562, 2.8, 3.4727
162.4,	23.67491, 2.8, 3.27485
162.45,	23.7042, 2.8, 3.07701
162.45,	23.70412, 2.8, 3.06034
162.5,	23.72771, 2.8, 2.86389
162.55,	23.75227, 2.8, 2.66541
162.55,	23.74929, 2.8, 2.66149
162.6,	23.77555, 2.8, 2.4894
162.6,	23.77937, 2.8, 2.40239
162.65,	23.79068, 2.8, 2.27012
162.7,	23.80962, 2.8, 2.07102
162.75,	23.82856, 2.8, 1.87192
162.75,	23.8287, 2.8, 1.8177
162.8,	23.85012, 2.8, 1.65859
162.8,	23.84689, 2.8, 1.60471
162.85,	23.85678, 2.8, 1.40638
162.9,	23.87548, 2.8, 1.24411
162.95,	23.87014, 2.8, 1.19035
162.95,	23.87705, 2.8, 1.0002
163.0,	23.8926, 2.8, 0.82669
163.05,	23.88845, 2.8, 0.75918
163.1,	23.89052, 2.8, 0.57404
163.1,	23.90326, 2.8, 0.40841
163.15,	23.89814, 2.8, 0.33805
163.2,	23.89726, 2.8, 0.192
163.25,	23.90547, 2.8, -0.00686
163.25,	23.89856, 2.8, -0.066
163.3,	23.89821, 2.8, -0.266
163.35,	23.89786, 2.8, -0.466
163.4,	23.89205, 2.8, -0.63393
163.45,	23.88729, 2.8, -0.83387
163.5,	23.87832, 2.8, -1.01177
163.55,	23.86978, 2.8, -1.21159
163.6,	23.86123, 2.8, -1.41141
163.6,	23.85667, 2.8, -1.43259
163.65,	23.84521, 2.8, -1.63226
163.7,	23.83375, 2.8, -1.83193
163.7,	23.82559, 2.8, -1.88525
163.75,	23.81007, 2.8, -2.08464
163.8,	23.79454, 2.8, -2.28404
163.8,	23.78914, 2.8, -2.29586
163.85,	23.77005, 2.8, -2.49495
163.9,	23.75096, 2.8, -2.69403
163.9,	23.74332, 2.8, -2.73346
163.95,	23.72117, 2.8, -2.93223
164.0,	23.69916, 2.8, -3.09196
164.05,	23.67369, 2.8, -3.29034
164.1,	23.64822, 2.8, -3.48871
164.1,	23.6418, 2.8, -3.49622
164.15,	23.61203, 2.8, -3.69399
164.2,	23.58227, 2.8, -3.89176
164.25,	23.5619, 2.8, -4.0006
164.3,	23.52902, 2.8, -4.19788
164.35,	23.49411, 2.8, -4.38394
164.4,	23.4582, 2.8, -4.58069
164.4,	23.4182, 2.8, -4.77199
164.45,	23.37836, 2.8, -4.96798
164.5,	23.33852, 2.8, -5.16397
164.55,	23.32737, 2.8, -5.19918
164.6,	23.28446, 2.8, -5.39452
164.65,	23.23844, 2.8, -5.58528
164.7,	23.19239, 2.8, -5.77991
164.7,	23.18296, 2.8, -5.80868
164.75,	23.13493, 2.8, -6.00283
164.8,	23.08307, 2.8, -6.19142
164.85,	23.03112, 2.8, -6.38456
164.9,	22.97917, 2.8, -6.57769
164.9,	22.96392, 2.8, -6.62583
164.95,	22.91025, 2.8, -6.8185
164.95,	22.89863, 2.8, -6.8436
165.0,	22.84154, 2.8, -7.03527
165.05,	22.78393, 2.8, -7.21878
165.1,	22.72468, 2.8, -7.4098
165.1,	22.71328, 2.8, -7.43361
165.15,	22.65111, 2.8, -7.6237
165.2,	22.58796, 2.8, -7.8055
165.25,	22.52313, 2.8, -7.9947
165.3,	22.4583, 2.8, -8.1839
165.3,	22.43713, 2.8, -8.23315
165.35,	22.36923, 2.8, -8.42127
165.4,	22.32378, 2.8, -8.53354
165.45,	22.25241, 2.8, -8.72037
165.5,	22.18104, 2.8, -8.9072
165.5,	22.14967, 2.8, -8.97693
165.55,	22.07501, 2.8, -9.16247
165.6,	22.01153, 2.8, -9.30821
165.65,	21.93355, 2.8, -9.49239
165.7,	21.85557, 2.8, -9.67656
165.75,	21.80819, 2.8, -9.77633
165.8,	21.72673, 2.8, -9.95899
165.85,	21.64528, 2.8, -10.14165
165.85,	21.63544, 2.8, -10.15362
165.9,	21.55099, 2.8, -10.33492
165.95,	21.49007, 2.8, -10.4595
166.0,	21.40373, 2.8, -10.63991
166.0,	21.3632, 2.8, -10.71461
166.05,	21.27375, 2.8, -10.89349
166.1,	21.18783, 2.8, -11.05689
166.15,	21.0957, 2.8, -11.23441
166.2,	21.00357, 2.8, -11.41192
166.2,	20.99266, 2.8, -11.42268
166.25,	20.89719, 2.8, -11.59842
166.3,	20.80172, 2.8, -11.77416
166.3,	20.78809, 2.8, -11.7907
166.35,	20.68977, 2.8, -11.96486
166.4,	20.59145, 2.8, -12.13903
166.4,	20.56069, 2.8, -12.18316
166.45,	20.45884, 2.8, -12.35528
166.5,	20.35889, 2.8, -12.52008
166.55,	20.2556, 2.8, -12.69135
166.55,	20.23838, 2.8, -12.71193
166.6,	20.13229, 2.8, -12.88147
166.65,	20.03082, 2.8, -13.03565
166.7,	19.92187, 2.8, -13.20337
166.75,	19.81292, 2.8, -13.37109
166.8,	19.79931, 2.8, -13.38433
166.85,	19.68756, 2.8, -13.5502
166.9,	19.57581, 2.8, -13.71607
166.9,	19.54216, 2.8, -13.75918
166.95,	19.4279, 2.8, -13.92332
166.95,	19.35667, 2.8, -14.01597
167.0,	19.2388, 2.8, -14.17755
167.05,	19.12093, 2.8, -14.33913
167.1,	19.00306, 2.8, -14.5007
167.15,	18.96057, 2.8, -14.54816
167.2,	18.83863, 2.8, -14.70668
167.25,	18.71669, 2.8, -14.86521
167.25,	18.66779, 2.8, -14.92298
167.3,	18.54362, 2.8, -15.07977
167.35,	18.42714, 2.8, -15.21721
167.4,	18.29925, 2.8, -15.37098
167.45,	18.17136, 2.8, -15.52474
167.5,	18.04347, 2.8, -15.67851
167.5,	17.99772, 2.8, -15.72444
167.55,	17.86629, 2.8, -15.8752
167.6,	17.73486, 2.8, -16.02595
167.6,	17.72254, 2.8, -16.03363
167.65,	17.58858, 2.8, -16.18213
167.7,	17.46168, 2.8, -16.317
167.75,	17.32542, 2.8, -16.4634
167.8,	17.18916, 2.8, -16.60981
167.85,	17.14955, 2.8, -16.64604
167.9,	17.01079, 2.8, -16.79008
167.9,	16.88322, 2.8, -16.91578
167.95,	16.7418, 2.8, -17.0572
168.0,	16.60038, 2.8, -17.19862
168.05,	16.55896, 2.8, -17.23345
168.1,	16.41492, 2.8, -17.37221
168.15,	16.28295, 2.8, -17.49327
168.2,	16.1365, 2.8, -17.62948
168.25,	15.99006, 2.8, -17.7657
168.25,	15.96557, 2.8, -17.78368
168.3,	15.81723, 2.8, -17.91782
168.35,	15.66889, 2.8, -18.05197
168.35,	15.65951, 2.8, -18.05424
168.4,	15.50873, 2.8, -18.18562
168.45,	15.35794, 2.8, -18.31701
168.45,	15.31405, 2.8, -18.34818
168.5,	15.1605, 2.8, -18.47632
168.55,	15.02175, 2.8, -18.58738
168.6,	14.86636, 2.8, -18.71328
168.65,	14.71096, 2.8, -18.83918
168.65,	14.66592, 2.8, -18.86982
168.7,	14.50826, 2.8, -18.99287
168.75,	14.35059, 2.8, -19.11593
168.75,	14.33607, 2.8, -19.12342
168.8,	14.19975, 2.8, -19.22232
168.85,	14.03875, 2.8, -19.34097
168.9,	13.87775, 2.8, -19.45963
168.9,	13.83347, 2.8, -19.48957
168.95,	13.67997, 2.8, -19.59747
169.0,	13.51675, 2.8, -19.71305
169.0,	13.4931, 2.8, -19.7258
169.05,	13.32839, 2.8, -19.83923
169.1,	13.17245, 2.8, -19.94087
169.15,	13.00561, 2.8, -20.05116
169.2,	12.83877, 2.8, -20.16145
169.25,	12.81381, 2.8, -20.17436
169.3,	12.64566, 2.8, -20.28264
169.3,	12.62118, 2.8, -20.29479
169.35,	12.45173, 2.8, -20.40102
169.4,	12.29153, 2.8, -20.49546
169.45,	12.11995, 2.8, -20.59823
169.5,	11.94838, 2.8, -20.701
169.5,	11.90141, 2.8, -20.72657
169.55,	11.74467, 2.8, -20.81456
169.6,	11.5708, 2.8, -20.91341
169.6,	11.54637, 2.8, -20.92425
169.65,	11.37147, 2.8, -21.02126
169.7,	11.19657, 2.8, -21.11826
169.7,	11.18802, 2.8, -21.11979
169.75,	11.01204, 2.8, -21.21482
169.75,	10.98621, 2.8, -21.22436
169.8,	10.80877, 2.8, -21.31664
169.85,	10.63133, 2.8, -21.40893
169.85,	10.61139, 2.8, -21.4148
169.9,	10.43251, 2.8, -21.50425
169.95,	10.25362, 2.8, -21.59369
169.95,	10.24922, 2.8, -21.59034
170.0,	10.06859, 2.8, -21.67621
170.05,	9.88796, 2.8, -21.76208
170.05,	9.88201, 2.8, -21.76176
170.1,	9.70042, 2.8, -21.84558
170.1,	9.6987, 2.8, -21.84287
170.15,	9.51605, 2.8, -21.92436
170.2,	9.33341, 2.8, -22.00586
170.2,	9.31587, 2.8, -22.00868
170.25,	9.13177, 2.8, -22.08682
170.3,	8.94767, 2.8, -22.16497
170.35,	8.8978, 2.8, -22.18311
170.35,	8.73835, 2.8, -22.24451
170.4,	8.55223, 2.8, -22.31771
170.45,	8.36611, 2.8, -22.39091
170.5,	8.34785, 2.8, -22.3936
170.55,	8.16053, 2.8, -22.46368
170.6,	7.97321, 2.8, -22.53376
170.6,	7.92167, 2.8, -22.54937
170.65,	7.7615, 2.8, -22.60304
170.7,	7.5723, 2.8, -22.66787
170.75,	7.3831, 2.8, -22.7327
170.75,	7.33139, 2.8, -22.74672
170.8,	7.1413, 2.8, -22.80889
170.85,	6.95722, 2.8, -22.86507
170.9,	6.7662, 2.8, -22.92432
170.9,	6.74046, 2.8, -22.92955
170.95,	6.54882, 2.8, -22.98679
171.0,	6.35719, 2.8, -23.04403
171.0,	6.35393, 2.8, -23.03923
171.05,	6.16108, 2.8, -23.09222
171.1,	5.96823, 2.8, -23.14521
171.1,	5.94933, 2.8, -23.148
171.15,	5.756, 2.8, -23.19921
171.15,	5.7295, 2.8, -23.20278
171.2,	5.5355, 2.8, -23.25141
171.25,	5.34532, 2.8, -23.29388
171.3,	5.15038, 2.8, -23.33858
171.35,	4.95544, 2.8, -23.38328
171.35,	4.92151, 2.8, -23.38721
171.4,	4.72592, 2.8, -23.42898
171.45,	4.53663, 2.8, -23.46489
171.5,	4.34033, 2.8, -23.5032
171.55,	4.14404, 2.8, -23.54152
171.55,	4.12093, 2.8, -23.54214
171.6,	3.92407, 2.8, -23.57745
171.65,	3.89747, 2.8, -23.5795
171.7,	3.70024, 2.8, -23.6127
171.75,	3.50302, 2.8, -23.6459
171.75,	3.49869, 2.8, -23.64157
171.8,	3.30084, 2.8, -23.67083
171.85,	3.10299, 2.8, -23.70009
171.85,	3.07242, 2.8, -23.70269
171.9,	2.87435, 2.8, -23.73043
171.9,	2.86487, 2.8, -23.7275
171.95,	2.68554, 2.8, -23.74675
172.0,	2.48925, 2.8, -23.77448
172.0,	2.41453, 2.8, -23.77861
172.05,	2.2701, 2.8, -23.79044
172.1,	2.07098, 2.8, -23.80919
172.15,	1.87186, 2.8, -23.82794
172.15,	1.82376, 2.8, -23.82852
172.2,	1.65859, 2.8, -23.85012
172.2,	1.60475, 2.8, -23.84737
172.25,	1.41136, 2.8, -23.85637
172.3,	1.24411, 2.8, -23.87548
172.3,	1.19035, 2.8, -23.87028
172.35,	1.0022, 2.8, -23.87694
172.4,	0.82669, 2.8, -23.8926
172.4,	0.75916, 2.8, -23.88792
172.45,	0.59106, 2.8, -23.89046
172.5,	0.40841, 2.8, -23.90326
172.5,	0.33805, 2.8, -23.89814
172.55,	0.192, 2.8, -23.89726
172.6,	-0.00686, 2.8, -23.90547
172.65,	100000.0, 100000.0, 100000.0
202.65,	-0.051, 4.3, -23.899
202.7,	-0.251, 4.3, -23.899
202.75,	-0.44898, 4.3, -23.89549
202.8,	-0.64896, 4.3, -23.89268
202.8,	-0.80487, 4.3, -23.88586
202.85,	-1.00476, 4.3, -23.87936
202.9,	-1.20466, 4.3, -23.87285
202.9,	-1.23474, 4.3, -23.86865
202.95,	-1.41059, 4.3, -23.85767
203.0,	-1.61026, 4.3, -23.84621
203.05,	-1.80993, 4.3, -23.83475
203.1,	-1.86328, 4.3, -23.82702
203.15,	-2.0627, 4.3, -23.81183
203.2,	-2.25697, 4.3, -23.79337
203.25,	-2.45615, 4.3, -23.77526
203.3,	-2.65533, 4.3, -23.75715
203.3,	-2.68555, 4.3, -23.75013
203.35,	-2.87025, 4.3, -23.72746
203.4,	-3.06885, 4.3, -23.70383
203.45,	-3.26745, 4.3, -23.6802
203.45,	-3.30662, 4.3, -23.67055
203.5,	-3.50471, 4.3, -23.643
203.55,	-3.687, 4.3, -23.61341
203.6,	-3.88461, 4.3, -23.58253
203.65,	-4.08221, 4.3, -23.55166
203.65,	-4.10237, 4.3, -23.54456
203.7,	-4.29947, 4.3, -23.51061
203.75,	-4.49657, 4.3, -23.47666
203.75,	-4.54841, 4.3, -23.46233
203.8,	-4.74474, 4.3, -23.42419
203.85,	-4.94107, 4.3, -23.38605
203.85,	-5.00075, 4.3, -23.37104
203.9,	-5.19655, 4.3, -23.33027
203.95,	-5.36482, 4.3, -23.29076
204.0,	-5.55988, 4.3, -23.24657
204.05,	-5.74772, 4.3, -23.19912
204.1,	-5.9419, 4.3, -23.15121
204.15,	-6.12728, 4.3, -23.09954
204.2,	-6.3203, 4.3, -23.04717
204.25,	-6.51332, 4.3, -22.9948
204.3,	-6.70634, 4.3, -22.94243
204.35,	-6.82979, 4.3, -22.90329
204.4,	-7.02163, 4.3, -22.84673
204.45,	-7.14075, 4.3, -22.80785
204.5,	-7.33175, 4.3, -22.74853
204.5,	-7.43253, 4.3, -22.71303
204.55,	-7.62256, 4.3, -22.65066
204.6,	-7.81258, 4.3, -22.58828
204.65,	-7.95497, 4.3, -22.53644
204.7,	-8.14375, 4.3, -22.47039
204.75,	-8.33253, 4.3, -22.40434
204.75,	-8.3568, 4.3, -22.39216
204.8,	-8.54185, 4.3, -22.32161
204.85,	-8.72894, 4.3, -22.25091
204.9,	-8.91602, 4.3, -22.1802
204.9,	-8.92094, 4.3, -22.17272
204.95,	-9.1065, 4.3, -22.09809
205.0,	-9.2872, 4.3, -22.02048
205.05,	-9.47135, 4.3, -21.94247
205.1,	-9.65551, 4.3, -21.86446
205.15,	-9.77678, 4.3, -21.80921
205.2,	-9.95981, 4.3, -21.72857
205.2,	-10.06043, 4.3, -21.67803
205.25,	-10.24158, 4.3, -21.59326
205.3,	-10.42272, 4.3, -21.50848
205.35,	-10.51255, 4.3, -21.46418
205.4,	-10.69299, 4.3, -21.37792
205.4,	-10.71574, 4.3, -21.36246
205.45,	-10.89473, 4.3, -21.27322
205.5,	-11.05683, 4.3, -21.18772
205.55,	-11.2343, 4.3, -21.09549
205.6,	-11.41177, 4.3, -21.00326
205.6,	-11.43566, 4.3, -20.98563
205.65,	-11.61139, 4.3, -20.89014
205.7,	-11.78712, 4.3, -20.79464
205.7,	-11.7907, 4.3, -20.78809
205.75,	-11.96486, 4.3, -20.68977
205.8,	-12.13903, 4.3, -20.59145
205.8,	-12.18354, 4.3, -20.56134
205.85,	-12.35597, 4.3, -20.46002
205.9,	-12.47302, 4.3, -20.38778
205.95,	-12.64423, 4.3, -20.28441
205.95,	-12.68297, 4.3, -20.25645
206.0,	-12.85254, 4.3, -20.1504
206.05,	-13.02211, 4.3, -20.04436
206.05,	-13.03565, 4.3, -20.03082
206.1,	-13.20337, 4.3, -19.92187
206.15,	-13.37109, 4.3, -19.81292
206.15,	-13.38439, 4.3, -19.7994
206.2,	-13.55031, 4.3, -19.68772
206.25,	-13.71622, 4.3, -19.57604
206.25,	-13.74267, 4.3, -19.55244
206.3,	-13.90641, 4.3, -19.43759
206.35,	-14.07015, 4.3, -19.32275
206.4,	-14.09502, 4.3, -19.29973
206.45,	-14.25664, 4.3, -19.18192
206.5,	-14.41479, 4.3, -19.06406
206.55,	-14.57542, 4.3, -18.94491
206.55,	-14.59413, 4.3, -18.92554
206.6,	-14.75264, 4.3, -18.80357
206.65,	-14.90007, 4.3, -18.68589
206.7,	-15.05692, 4.3, -18.56181
206.75,	-15.18909, 4.3, -18.45121
206.8,	-15.34357, 4.3, -18.32417
206.85,	-15.49152, 4.3, -18.19932
206.9,	-15.64474, 4.3, -18.07077
206.9,	-15.72444, 4.3, -17.99772
206.95,	-15.8752, 4.3, -17.86629
207.0,	-16.02595, 4.3, -17.73486
207.0,	-16.03341, 4.3, -17.7223
207.05,	-16.18175, 4.3, -17.58815
207.1,	-16.32479, 4.3, -17.45552
207.15,	-16.47181, 4.3, -17.31994
207.15,	-16.48949, 4.3, -17.29906
207.2,	-16.63468, 4.3, -17.16151
207.25,	-16.77194, 4.3, -17.02641
207.3,	-16.91509, 4.3, -16.88674
207.35,	-17.01637, 4.3, -16.78282
207.4,	-17.15747, 4.3, -16.64107
207.4,	-17.23024, 4.3, -16.56176
207.45,	-17.36883, 4.3, -16.41756
207.5,	-17.50017, 4.3, -16.27679
207.55,	-17.6371, 4.3, -16.13102
207.6,	-17.65316, 4.3, -16.10992
207.65,	-17.78848, 4.3, -15.96265
207.7,	-17.92381, 4.3, -15.81539
207.7,	-17.92255, 4.3, -15.81156
207.75,	-18.0558, 4.3, -15.66241
207.75,	-18.05436, 4.3, -15.65963
207.8,	-18.18586, 4.3, -15.50893
207.85,	-18.31735, 4.3, -15.35823
207.85,	-18.31701, 4.3, -15.34991
207.9,	-18.44501, 4.3, -15.19624
207.95,	-18.57301, 4.3, -15.04257
208.0,	-18.69768, 4.3, -14.88619
208.05,	-18.82302, 4.3, -14.73033
208.05,	-18.84694, 4.3, -14.69502
208.1,	-18.9701, 4.3, -14.53743
208.15,	-19.09325, 4.3, -14.37985
208.15,	-19.12342, 4.3, -14.33607
208.2,	-19.22232, 4.3, -14.19975
208.25,	-19.34097, 4.3, -14.03875
208.3,	-19.45963, 4.3, -13.87775
208.3,	-19.48853, 4.3, -13.83273
208.35,	-19.60496, 4.3, -13.67011
208.4,	-19.72138, 4.3, -13.50749
208.4,	-19.73158, 4.3, -13.48495
208.45,	-19.84484, 4.3, -13.32011
208.5,	-19.94091, 4.3, -13.17248
208.55,	-20.05124, 4.3, -13.00566
208.6,	-20.16157, 4.3, -12.83885
208.6,	-20.18742, 4.3, -12.79221
208.65,	-20.29496, 4.3, -12.62359
208.7,	-20.39793, 4.3, -12.45665
208.75,	-20.50033, 4.3, -12.28605
208.8,	-20.6038, 4.3, -12.1149
208.8,	-20.60528, 4.3, -12.10783
208.85,	-20.70711, 4.3, -11.93569
208.9,	-20.80894, 4.3, -11.76355
208.95,	-20.81107, 4.3, -11.75039
209.0,	-20.90953, 4.3, -11.57631
209.05,	-21.00799, 4.3, -11.40222
209.05,	-21.01467, 4.3, -11.3825
209.1,	-21.11041, 4.3, -11.20691
209.15,	-21.20614, 4.3, -11.03131
209.15,	-21.20932, 4.3, -11.01519
209.2,	-21.30158, 4.3, -10.83774
209.25,	-21.39383, 4.3, -10.66029
209.25,	-21.4148, 4.3, -10.61139
209.3,	-21.50425, 4.3, -10.43251
209.35,	-21.59369, 4.3, -10.25362
209.35,	-21.59813, 4.3, -10.23312
209.4,	-21.68384, 4.3, -10.05241
209.45,	-21.76193, 4.3, -9.88209
209.5,	-21.83744, 4.3, -9.70706
209.55,	-21.90779, 4.3, -9.55311
209.6,	-21.99003, 4.3, -9.3708
209.6,	-22.00868, 4.3, -9.31587
209.65,	-22.08682, 4.3, -9.13177
209.7,	-22.16497, 4.3, -8.94767
209.7,	-22.18173, 4.3, -8.89724
209.75,	-22.25672, 4.3, -8.71183
209.8,	-22.32425, 4.3, -8.53486
209.85,	-22.39378, 4.3, -8.34792
209.9,	-22.46401, 4.3, -8.16065
209.95,	-22.53423, 4.3, -7.97339
209.95,	-22.54064, 4.3, -7.94676
210.0,	-22.60834, 4.3, -7.75857
210.0,	-22.60512, 4.3, -7.75653
210.05,	-22.67002, 4.3, -7.56735
210.1,	-22.73492, 4.3, -7.37817
210.15,	-22.75423, 4.3, -7.30923
210.2,	-22.81601, 4.3, -7.11901
210.25,	-22.86507, 4.3, -6.95722
210.3,	-22.92432, 4.3, -6.7662
210.3,	-22.92948, 4.3, -6.74044
210.35,	-22.98667, 4.3, -6.54879
210.4,	-23.03546, 4.3, -6.367
210.45,	-23.08863, 4.3, -6.17419
210.5,	-23.14181, 4.3, -5.98139
